time,price
2025-11-17 01:33:00+00:00,94907.18121876
2025-11-17 01:34:00+00:00,94996.26843198
2025-11-17 01:35:00+00:00,95032.60576041
2025-11-17 01:36:00+00:00,95049.64331723
2025-11-17 01:37:00+00:00,95021.92762532
2025-11-17 01:38:00+00:00,94998.61076016
2025-11-17 01:39:00+00:00,94950.42242521
2025-11-17 01:40:00+00:00,94965.025
2025-11-17 01:41:00+00:00,94932.34214414
2025-11-17 01:42:00+00:00,94916.0150301
2025-11-17 01:43:00+00:00,94862.68
2025-11-17 01:44:00+00:00,94854.8448545
2025-11-17 01:45:00+00:00,94920.25
2025-11-17 01:46:00+00:00,94965.91985428
2025-11-17 01:47:00+00:00,94890.75
2025-11-17 01:48:00+00:00,94924.01
2025-11-17 01:49:00+00:00,94807.0
2025-11-17 01:50:00+00:00,94824.12
2025-11-17 01:51:00+00:00,94829.49184115
2025-11-17 01:52:00+00:00,94789.25
2025-11-17 01:53:00+00:00,94758.60323791
2025-11-17 01:54:00+00:00,94760.71181043
2025-11-17 01:55:00+00:00,94741.79
2025-11-17 01:56:00+00:00,94733.02751503
2025-11-17 01:57:00+00:00,94763.84
2025-11-17 01:58:00+00:00,94755.175399
2025-11-17 01:59:00+00:00,94718.01889267
2025-11-17 02:00:00+00:00,94754.0
2025-11-17 02:01:00+00:00,94702.21463229
2025-11-17 02:02:00+00:00,94717.08508735
2025-11-17 02:03:00+00:00,94842.007515
2025-11-17 02:04:00+00:00,94857.46027671
2025-11-17 02:05:00+00:00,94912.96736897
2025-11-17 02:06:00+00:00,94985.04243461
2025-11-17 02:07:00+00:00,94945.5514166
2025-11-17 02:08:00+00:00,94899.87842538
2025-11-17 02:09:00+00:00,94880.3
2025-11-17 02:10:00+00:00,95040.31751503
2025-11-17 02:11:00+00:00,95234.5
2025-11-17 02:12:00+00:00,95211.75
2025-11-17 02:13:00+00:00,95178.95015402
2025-11-17 02:14:00+00:00,95250.25
2025-11-17 02:15:00+00:00,95313.29832738
2025-11-17 02:16:00+00:00,95208.84936156
2025-11-17 02:17:00+00:00,95140.2709182
2025-11-17 02:18:00+00:00,95021.96110028
2025-11-17 02:19:00+00:00,95036.20707468
2025-11-17 02:20:00+00:00,95089.12238698
2025-11-17 02:21:00+00:00,95154.24144067
2025-11-17 02:22:00+00:00,95131.95
2025-11-17 02:23:00+00:00,95166.0
2025-11-17 02:24:00+00:00,95143.91842736
2025-11-17 02:25:00+00:00,95088.49264445
2025-11-17 02:26:00+00:00,95000.68348431
2025-11-17 02:27:00+00:00,95055.77292705
2025-11-17 02:28:00+00:00,95066.75
2025-11-17 02:29:00+00:00,95093.7324975
2025-11-17 02:30:00+00:00,95132.73410804
2025-11-17 02:31:00+00:00,95071.51
2025-11-17 02:32:00+00:00,95112.815
2025-11-17 02:33:00+00:00,95022.63360949
2025-11-17 02:34:00+00:00,95044.98877229
2025-11-17 02:35:00+00:00,95047.96
2025-11-17 02:36:00+00:00,95035.35878252
2025-11-17 02:37:00+00:00,95030.18940228
2025-11-17 02:38:00+00:00,95019.51272618
2025-11-17 02:39:00+00:00,94967.94436005
2025-11-17 02:40:00+00:00,95006.75292717
2025-11-17 02:41:00+00:00,94954.52
2025-11-17 02:42:00+00:00,94927.65642851
2025-11-17 02:43:00+00:00,94868.710278
2025-11-17 02:44:00+00:00,94904.77557621
2025-11-17 02:45:00+00:00,94917.71539991
2025-11-17 02:46:00+00:00,94859.9195303
2025-11-17 02:47:00+00:00,94863.97751502
2025-11-17 02:48:00+00:00,94851.7513224
2025-11-17 02:49:00+00:00,94895.38751504
2025-11-17 02:50:00+00:00,94908.76736237
2025-11-17 02:51:00+00:00,94835.4710056
2025-11-17 02:52:00+00:00,94897.24142383
2025-11-17 02:53:00+00:00,94910.905089
2025-11-17 02:54:00+00:00,94859.91798504
2025-11-17 02:55:00+00:00,94892.0
2025-11-17 02:56:00+00:00,94926.0
2025-11-17 02:57:00+00:00,94892.90874715
2025-11-17 02:58:00+00:00,94871.77837503
2025-11-17 02:59:00+00:00,94904.38
2025-11-17 03:00:00+00:00,94952.945
2025-11-17 03:01:00+00:00,94965.43476518
2025-11-17 03:02:00+00:00,94972.47657393
2025-11-17 03:03:00+00:00,94956.00350893
2025-11-17 03:04:00+00:00,94946.45503009
2025-11-17 03:05:00+00:00,95003.99503009
2025-11-17 03:06:00+00:00,95063.2
2025-11-17 03:07:00+00:00,95070.65452837
2025-11-17 03:08:00+00:00,95130.38310015
2025-11-17 03:09:00+00:00,95146.0
2025-11-17 03:10:00+00:00,95231.59105398
2025-11-17 03:11:00+00:00,95221.51159784
2025-11-17 03:12:00+00:00,95230.675
2025-11-17 03:13:00+00:00,95270.11891752
2025-11-17 03:14:00+00:00,95282.0
2025-11-17 03:15:00+00:00,95347.8
2025-11-17 03:16:00+00:00,95335.66643855
2025-11-17 03:17:00+00:00,95293.4
2025-11-17 03:18:00+00:00,95252.78807139
2025-11-17 03:19:00+00:00,95122.44755176
2025-11-17 03:20:00+00:00,95169.59470674
2025-11-17 03:21:00+00:00,95263.555
2025-11-17 03:22:00+00:00,95312.26999999
2025-11-17 03:23:00+00:00,95437.77852131
2025-11-17 03:24:00+00:00,95371.14
2025-11-17 03:25:00+00:00,95420.5
2025-11-17 03:26:00+00:00,95411.98450856
2025-11-17 03:27:00+00:00,95379.6660126
2025-11-17 03:28:00+00:00,95316.71138008
2025-11-17 03:29:00+00:00,95368.21
2025-11-17 03:30:00+00:00,95417.70681107
2025-11-17 03:31:00+00:00,95413.57960184
2025-11-17 03:32:00+00:00,95394.63054037
2025-11-17 03:33:00+00:00,95393.53584242
2025-11-17 03:34:00+00:00,95342.00006008
2025-11-17 03:35:00+00:00,95258.68236925
2025-11-17 03:36:00+00:00,95261.10528486
2025-11-17 03:37:00+00:00,95249.4
2025-11-17 03:38:00+00:00,95198.25
2025-11-17 03:39:00+00:00,95158.45985626
2025-11-17 03:40:00+00:00,95169.585
2025-11-17 03:41:00+00:00,95269.33751504
2025-11-17 03:42:00+00:00,95310.28380589
2025-11-17 03:43:00+00:00,95296.0
2025-11-17 03:44:00+00:00,95279.805
2025-11-17 03:45:00+00:00,95251.11062308
2025-11-17 03:46:00+00:00,95278.165
2025-11-17 03:47:00+00:00,95291.58305485
2025-11-17 03:48:00+00:00,95274.08459999
2025-11-17 03:49:00+00:00,95280.93713481
2025-11-17 03:50:00+00:00,95311.10538561
2025-11-17 03:51:00+00:00,95381.87242668
2025-11-17 03:52:00+00:00,95397.9357534
2025-11-17 03:53:00+00:00,95407.81
2025-11-17 03:54:00+00:00,95375.0
2025-11-17 03:55:00+00:00,95330.0
2025-11-17 03:56:00+00:00,95373.87924942
2025-11-17 03:57:00+00:00,95346.90340335
2025-11-17 03:58:00+00:00,95416.75
2025-11-17 03:59:00+00:00,95431.03953991
2025-11-17 04:00:00+00:00,95466.36562228
2025-11-17 04:01:00+00:00,95475.93601951
2025-11-17 04:02:00+00:00,95421.61
2025-11-17 04:03:00+00:00,95424.81788439
2025-11-17 04:04:00+00:00,95354.1967309
2025-11-17 04:05:00+00:00,95290.37553027
2025-11-17 04:06:00+00:00,95310.99861345
2025-11-17 04:07:00+00:00,95325.90914054
2025-11-17 04:08:00+00:00,95298.51
2025-11-17 04:09:00+00:00,95288.89357602
2025-11-17 04:10:00+00:00,95207.52651617
2025-11-17 04:11:00+00:00,95202.52291743
2025-11-17 04:12:00+00:00,95187.99
2025-11-17 04:13:00+00:00,95067.9138128
2025-11-17 04:14:00+00:00,95101.35590799
2025-11-17 04:15:00+00:00,95045.37251504
2025-11-17 04:16:00+00:00,94986.91096519
2025-11-17 04:17:00+00:00,94962.0
2025-11-17 04:18:00+00:00,94943.64752764
2025-11-17 04:19:00+00:00,94886.45089903
2025-11-17 04:20:00+00:00,94912.03223059
2025-11-17 04:21:00+00:00,94879.91085566
2025-11-17 04:22:00+00:00,94917.35539245
2025-11-17 04:23:00+00:00,94921.17445713
2025-11-17 04:24:00+00:00,95060.5450301
2025-11-17 04:25:00+00:00,95131.98810036
2025-11-17 04:26:00+00:00,95301.28484294
2025-11-17 04:27:00+00:00,95397.99811367
2025-11-17 04:28:00+00:00,95419.05670655
2025-11-17 04:29:00+00:00,95359.775
2025-11-17 04:30:00+00:00,95350.25631531
2025-11-17 04:31:00+00:00,95273.75
2025-11-17 04:32:00+00:00,95249.725
2025-11-17 04:33:00+00:00,95182.34751501
2025-11-17 04:34:00+00:00,95140.10229837
2025-11-17 04:35:00+00:00,95155.84751505
2025-11-17 04:36:00+00:00,95183.52962184
2025-11-17 04:37:00+00:00,95166.6208174
2025-11-17 04:38:00+00:00,95160.03
2025-11-17 04:39:00+00:00,95196.94062433
2025-11-17 04:40:00+00:00,95255.91171969
2025-11-17 04:41:00+00:00,95234.72233644
2025-11-17 04:42:00+00:00,95263.445
2025-11-17 04:43:00+00:00,95300.01
2025-11-17 04:44:00+00:00,95291.16807966
2025-11-17 04:45:00+00:00,95252.98629849
2025-11-17 04:46:00+00:00,95243.65799796
2025-11-17 04:47:00+00:00,95209.99849097
2025-11-17 04:48:00+00:00,95198.105
2025-11-17 04:49:00+00:00,95204.0619608
2025-11-17 04:50:00+00:00,95171.89245323
2025-11-17 04:51:00+00:00,95150.71673973
2025-11-17 04:52:00+00:00,95127.97858503
2025-11-17 04:53:00+00:00,95101.75
2025-11-17 04:54:00+00:00,95116.91426278
2025-11-17 04:55:00+00:00,95093.59928181
2025-11-17 04:56:00+00:00,95096.17140162
2025-11-17 04:57:00+00:00,95112.08769201
2025-11-17 04:58:00+00:00,95048.0
2025-11-17 04:59:00+00:00,95038.78231445
2025-11-17 05:00:00+00:00,95043.6354775
2025-11-17 05:01:00+00:00,95006.26948785
2025-11-17 05:02:00+00:00,94986.21410341
2025-11-17 05:03:00+00:00,95012.24311439
2025-11-17 05:04:00+00:00,94986.0
2025-11-17 05:05:00+00:00,95001.54472197
2025-11-17 05:06:00+00:00,95065.90532577
2025-11-17 05:07:00+00:00,95058.75
2025-11-17 05:08:00+00:00,94977.09807998
2025-11-17 05:09:00+00:00,94942.25
2025-11-17 05:10:00+00:00,94934.32227431
2025-11-17 05:11:00+00:00,94891.379564
2025-11-17 05:12:00+00:00,94896.12342259
2025-11-17 05:13:00+00:00,94896.85513274
2025-11-17 05:14:00+00:00,94889.60426727
2025-11-17 05:15:00+00:00,94911.25030426
2025-11-17 05:16:00+00:00,94966.32886975
2025-11-17 05:17:00+00:00,94978.0
2025-11-17 05:18:00+00:00,94880.82975974
2025-11-17 05:19:00+00:00,94974.50451192
2025-11-17 05:20:00+00:00,94968.95689593
2025-11-17 05:21:00+00:00,94899.11127714
2025-11-17 05:22:00+00:00,94866.19429342
2025-11-17 05:23:00+00:00,94875.00271968
2025-11-17 05:24:00+00:00,94932.39157496
2025-11-17 05:25:00+00:00,94927.75
2025-11-17 05:26:00+00:00,94991.80854084
2025-11-17 05:27:00+00:00,95090.91751505
2025-11-17 05:28:00+00:00,95084.62891547
2025-11-17 05:29:00+00:00,95091.27863567
2025-11-17 05:30:00+00:00,95078.13156625
2025-11-17 05:31:00+00:00,95150.33
2025-11-17 05:32:00+00:00,95129.64277036
2025-11-17 05:33:00+00:00,95039.27382544
2025-11-17 05:34:00+00:00,95050.9348975
2025-11-17 05:35:00+00:00,95020.25532428
2025-11-17 05:36:00+00:00,95065.25
2025-11-17 05:37:00+00:00,95021.79780166
2025-11-17 05:38:00+00:00,94992.73132274
2025-11-17 05:39:00+00:00,94990.0
2025-11-17 05:40:00+00:00,94990.97248683
2025-11-17 05:41:00+00:00,95060.54751501
2025-11-17 05:42:00+00:00,95086.14967282
2025-11-17 05:43:00+00:00,95074.0916867
2025-11-17 05:44:00+00:00,95071.26966556
2025-11-17 05:45:00+00:00,95069.2709804
2025-11-17 05:46:00+00:00,95115.8712575
2025-11-17 05:47:00+00:00,95123.73097648
2025-11-17 05:48:00+00:00,95135.90400856
2025-11-17 05:49:00+00:00,95137.55562278
2025-11-17 05:50:00+00:00,95163.58136241
2025-11-17 05:51:00+00:00,95132.48526185
2025-11-17 05:52:00+00:00,95076.75
2025-11-17 05:53:00+00:00,95082.29
2025-11-17 05:54:00+00:00,95085.24
2025-11-17 05:55:00+00:00,95124.22984498
2025-11-17 05:56:00+00:00,95142.65182378
2025-11-17 05:57:00+00:00,95170.38383343
2025-11-17 05:58:00+00:00,95096.16454874
2025-11-17 05:59:00+00:00,95057.47751503
2025-11-17 06:00:00+00:00,95116.79024293
2025-11-17 06:01:00+00:00,95116.47441562
2025-11-17 06:02:00+00:00,95166.04
2025-11-17 06:03:00+00:00,95147.52
2025-11-17 06:04:00+00:00,95133.0
2025-11-17 06:05:00+00:00,95132.03221443
2025-11-17 06:06:00+00:00,95165.98
2025-11-17 06:07:00+00:00,95090.49605898
2025-11-17 06:08:00+00:00,95086.24023654
2025-11-17 06:09:00+00:00,95043.2977729
2025-11-17 06:10:00+00:00,94987.49604461
2025-11-17 06:11:00+00:00,94957.85347487
2025-11-17 06:12:00+00:00,94872.6675
2025-11-17 06:13:00+00:00,94886.52
2025-11-17 06:14:00+00:00,94885.953379
2025-11-17 06:15:00+00:00,94851.17242562
2025-11-17 06:16:00+00:00,94935.63549328
2025-11-17 06:17:00+00:00,94972.38
2025-11-17 06:18:00+00:00,95031.90585863
2025-11-17 06:19:00+00:00,95077.94251501
2025-11-17 06:20:00+00:00,95010.44795028
2025-11-17 06:21:00+00:00,94994.431858
2025-11-17 06:22:00+00:00,94907.35181017
2025-11-17 06:23:00+00:00,94932.0
2025-11-17 06:24:00+00:00,94949.99567848
2025-11-17 06:25:00+00:00,94935.25
2025-11-17 06:26:00+00:00,94960.27150454
2025-11-17 06:27:00+00:00,94986.59651098
2025-11-17 06:28:00+00:00,94994.11405314
2025-11-17 06:29:00+00:00,95000.22813743
2025-11-17 06:30:00+00:00,94971.5
2025-11-17 06:31:00+00:00,94920.0
2025-11-17 06:32:00+00:00,94861.51729187
2025-11-17 06:33:00+00:00,94889.12310243
2025-11-17 06:34:00+00:00,94897.65755044
2025-11-17 06:35:00+00:00,94857.78239297
2025-11-17 06:36:00+00:00,94874.57483281
2025-11-17 06:37:00+00:00,94879.94248451
2025-11-17 06:38:00+00:00,94886.97
2025-11-17 06:39:00+00:00,94887.68316668
2025-11-17 06:40:00+00:00,94895.12251504
2025-11-17 06:41:00+00:00,94865.6865622
2025-11-17 06:42:00+00:00,94862.76167365
2025-11-17 06:43:00+00:00,94857.2561719
2025-11-17 06:44:00+00:00,94877.0
2025-11-17 06:45:00+00:00,94882.05843152
2025-11-17 06:46:00+00:00,94895.63417397
2025-11-17 06:47:00+00:00,94938.755
2025-11-17 06:48:00+00:00,94936.325
2025-11-17 06:49:00+00:00,94935.28805905
2025-11-17 06:50:00+00:00,94961.60255149
2025-11-17 06:51:00+00:00,95042.52858105
2025-11-17 06:52:00+00:00,95063.20875014
2025-11-17 06:53:00+00:00,95186.84953816
2025-11-17 06:54:00+00:00,95143.0189253
2025-11-17 06:55:00+00:00,95163.77915909
2025-11-17 06:56:00+00:00,95202.0
2025-11-17 06:57:00+00:00,95247.17934982
2025-11-17 06:58:00+00:00,95216.72133172
2025-11-17 06:59:00+00:00,95210.96430661
2025-11-17 07:00:00+00:00,95201.92684283
2025-11-17 07:01:00+00:00,95178.2399111
2025-11-17 07:02:00+00:00,95215.76789295
2025-11-17 07:03:00+00:00,95160.48
2025-11-17 07:04:00+00:00,95146.2171031
2025-11-17 07:05:00+00:00,95165.585
2025-11-17 07:06:00+00:00,95208.5244471
2025-11-17 07:07:00+00:00,95363.85
2025-11-17 07:08:00+00:00,95376.50690369
2025-11-17 07:09:00+00:00,95360.34133076
2025-11-17 07:10:00+00:00,95354.0
2025-11-17 07:11:00+00:00,95341.605
2025-11-17 07:12:00+00:00,95286.64494092
2025-11-17 07:13:00+00:00,95233.95107375
2025-11-17 07:14:00+00:00,95256.40855792
2025-11-17 07:15:00+00:00,95267.035
2025-11-17 07:16:00+00:00,95358.38000554
2025-11-17 07:17:00+00:00,95374.01
2025-11-17 07:18:00+00:00,95360.46427948
2025-11-17 07:19:00+00:00,95389.67751505
2025-11-17 07:20:00+00:00,95420.72566694
2025-11-17 07:21:00+00:00,95452.90090952
2025-11-17 07:22:00+00:00,95471.44896508
2025-11-17 07:23:00+00:00,95475.19006034
2025-11-17 07:24:00+00:00,95517.42791223
2025-11-17 07:25:00+00:00,95431.72
2025-11-17 07:26:00+00:00,95434.4591307
2025-11-17 07:27:00+00:00,95459.14
2025-11-17 07:28:00+00:00,95447.91861401
2025-11-17 07:29:00+00:00,95376.61487494
2025-11-17 07:30:00+00:00,95386.8
2025-11-17 07:31:00+00:00,95367.969025
2025-11-17 07:32:00+00:00,95340.61900123
2025-11-17 07:33:00+00:00,95379.48503005
2025-11-17 07:34:00+00:00,95421.67841525
2025-11-17 07:35:00+00:00,95471.90973827
2025-11-17 07:36:00+00:00,95440.23593826
2025-11-17 07:37:00+00:00,95548.75
2025-11-17 07:38:00+00:00,95585.61092477
2025-11-17 07:39:00+00:00,95611.43513099
2025-11-17 07:40:00+00:00,95648.58078626
2025-11-17 07:41:00+00:00,95691.39072134
2025-11-17 07:42:00+00:00,95682.18030134
2025-11-17 07:43:00+00:00,95673.75891116
2025-11-17 07:44:00+00:00,95678.4475353
2025-11-17 07:45:00+00:00,95712.15294485
2025-11-17 07:46:00+00:00,95756.34774735
2025-11-17 07:47:00+00:00,95737.67589719
2025-11-17 07:48:00+00:00,95691.31409775
2025-11-17 07:49:00+00:00,95771.8
2025-11-17 07:50:00+00:00,95765.95065243
2025-11-17 07:51:00+00:00,95764.23321843
2025-11-17 07:52:00+00:00,95641.07717937
2025-11-17 07:53:00+00:00,95668.66435489
2025-11-17 07:54:00+00:00,95675.91688011
2025-11-17 07:55:00+00:00,95665.99751502
2025-11-17 07:56:00+00:00,95659.3352675
2025-11-17 07:57:00+00:00,95625.16
2025-11-17 07:58:00+00:00,95677.0
2025-11-17 07:59:00+00:00,95579.55954774
2025-11-17 08:00:00+00:00,95574.35683262
2025-11-17 08:01:00+00:00,95591.2424797
2025-11-17 08:02:00+00:00,95620.26965597
2025-11-17 08:03:00+00:00,95602.19171542
2025-11-17 08:04:00+00:00,95669.78656503
2025-11-17 08:05:00+00:00,95672.1305057
2025-11-17 08:06:00+00:00,95666.17
2025-11-17 08:07:00+00:00,95658.89
2025-11-17 08:08:00+00:00,95638.1442481
2025-11-17 08:09:00+00:00,95633.48507649
2025-11-17 08:10:00+00:00,95658.76481128
2025-11-17 08:11:00+00:00,95597.61751503
2025-11-17 08:12:00+00:00,95625.73789661
2025-11-17 08:13:00+00:00,95621.15777301
2025-11-17 08:14:00+00:00,95596.0
2025-11-17 08:15:00+00:00,95669.05782063
2025-11-17 08:16:00+00:00,95764.49282706
2025-11-17 08:17:00+00:00,95744.67085575
2025-11-17 08:18:00+00:00,95739.06256985
2025-11-17 08:19:00+00:00,95733.73453457
2025-11-17 08:20:00+00:00,95750.94751501
2025-11-17 08:21:00+00:00,95887.52
2025-11-17 08:22:00+00:00,95902.0
2025-11-17 08:23:00+00:00,95891.28095981
2025-11-17 08:24:00+00:00,95915.35695582
2025-11-17 08:25:00+00:00,95935.46360836
2025-11-17 08:26:00+00:00,95846.10831381
2025-11-17 08:27:00+00:00,95837.9940986
2025-11-17 08:28:00+00:00,95802.72849505
2025-11-17 08:29:00+00:00,95777.25
2025-11-17 08:30:00+00:00,95845.89000202
2025-11-17 08:31:00+00:00,95746.60984842
2025-11-17 08:32:00+00:00,95725.84
2025-11-17 08:33:00+00:00,95706.77859592
2025-11-17 08:34:00+00:00,95701.50751503
2025-11-17 08:35:00+00:00,95675.52630379
2025-11-17 08:36:00+00:00,95674.44
2025-11-17 08:37:00+00:00,95620.54511206
2025-11-17 08:38:00+00:00,95638.0149613
2025-11-17 08:39:00+00:00,95692.87563542
2025-11-17 08:40:00+00:00,95652.05288871
2025-11-17 08:41:00+00:00,95645.25
2025-11-17 08:42:00+00:00,95617.29340231
2025-11-17 08:43:00+00:00,95605.3
2025-11-17 08:44:00+00:00,95563.0
2025-11-17 08:45:00+00:00,95555.69691685
2025-11-17 08:46:00+00:00,95593.78677125
2025-11-17 08:47:00+00:00,95617.25
2025-11-17 08:48:00+00:00,95471.69986569
2025-11-17 08:49:00+00:00,95518.9234224
2025-11-17 08:50:00+00:00,95539.69098389
2025-11-17 08:51:00+00:00,95501.72045369
2025-11-17 08:52:00+00:00,95521.85969091
2025-11-17 08:53:00+00:00,95515.58
2025-11-17 08:54:00+00:00,95504.8378111
2025-11-17 08:55:00+00:00,95532.88751504
2025-11-17 08:56:00+00:00,95559.47453368
2025-11-17 08:57:00+00:00,95551.75
2025-11-17 08:58:00+00:00,95551.86596943
2025-11-17 08:59:00+00:00,95550.72865803
2025-11-17 09:00:00+00:00,95567.0
2025-11-17 09:01:00+00:00,95445.0
2025-11-17 09:02:00+00:00,95317.54697581
2025-11-17 09:03:00+00:00,95334.34769344
2025-11-17 09:04:00+00:00,95339.87274567
2025-11-17 09:05:00+00:00,95343.34587397
2025-11-17 09:06:00+00:00,95294.55783511
2025-11-17 09:07:00+00:00,95299.05611789
2025-11-17 09:08:00+00:00,95278.13503006
2025-11-17 09:09:00+00:00,95307.0
2025-11-17 09:10:00+00:00,95395.25
2025-11-17 09:11:00+00:00,95466.25
2025-11-17 09:12:00+00:00,95423.49917446
2025-11-17 09:13:00+00:00,95457.75
2025-11-17 09:14:00+00:00,95452.995
2025-11-17 09:15:00+00:00,95462.0
2025-11-17 09:16:00+00:00,95478.84814215
2025-11-17 09:17:00+00:00,95620.72841523
2025-11-17 09:18:00+00:00,95726.14351558
2025-11-17 09:19:00+00:00,95678.5
2025-11-17 09:20:00+00:00,95679.70177733
2025-11-17 09:21:00+00:00,95715.86490943
2025-11-17 09:22:00+00:00,95729.12790525
2025-11-17 09:23:00+00:00,95690.1384483
2025-11-17 09:24:00+00:00,95711.0
2025-11-17 09:25:00+00:00,95727.51681047
2025-11-17 09:26:00+00:00,95692.691385
2025-11-17 09:27:00+00:00,95674.64
2025-11-17 09:28:00+00:00,95683.98251503
2025-11-17 09:29:00+00:00,95651.41315141
2025-11-17 09:30:00+00:00,95702.02267991
2025-11-17 09:31:00+00:00,95721.17252549
2025-11-17 09:32:00+00:00,95717.967362
2025-11-17 09:33:00+00:00,95784.13
2025-11-17 09:34:00+00:00,95724.84121665
2025-11-17 09:35:00+00:00,95657.6557054
2025-11-17 09:36:00+00:00,95581.12117405
2025-11-17 09:37:00+00:00,95567.031596
2025-11-17 09:38:00+00:00,95536.27943426
2025-11-17 09:39:00+00:00,95515.83
2025-11-17 09:40:00+00:00,95552.5
2025-11-17 09:41:00+00:00,95595.5
2025-11-17 09:42:00+00:00,95623.05
2025-11-17 09:43:00+00:00,95681.18500588
2025-11-17 09:44:00+00:00,95669.34
2025-11-17 09:45:00+00:00,95640.14
2025-11-17 09:46:00+00:00,95639.62636344
2025-11-17 09:47:00+00:00,95627.061138
2025-11-17 09:48:00+00:00,95591.51780219
2025-11-17 09:49:00+00:00,95590.28503006
2025-11-17 09:50:00+00:00,95600.14915298
2025-11-17 09:51:00+00:00,95596.99933807
2025-11-17 09:52:00+00:00,95574.05093633
2025-11-17 09:53:00+00:00,95558.85832255
2025-11-17 09:54:00+00:00,95559.22
2025-11-17 09:55:00+00:00,95589.087515
2025-11-17 09:56:00+00:00,95614.51684269
2025-11-17 09:57:00+00:00,95621.1278996
2025-11-17 09:58:00+00:00,95600.35733046
2025-11-17 09:59:00+00:00,95580.44769765
2025-11-17 10:00:00+00:00,95588.75742023
2025-11-17 10:01:00+00:00,95563.77281844
2025-11-17 10:02:00+00:00,95606.07264756
2025-11-17 10:03:00+00:00,95577.33715403
2025-11-17 10:04:00+00:00,95557.28015574
2025-11-17 10:05:00+00:00,95555.74794646
2025-11-17 10:06:00+00:00,95549.30374772
2025-11-17 10:07:00+00:00,95556.7
2025-11-17 10:08:00+00:00,95614.80259203
2025-11-17 10:09:00+00:00,95606.22
2025-11-17 10:10:00+00:00,95619.29329963
2025-11-17 10:11:00+00:00,95667.33515856
2025-11-17 10:12:00+00:00,95714.00879624
2025-11-17 10:13:00+00:00,95716.60507841
2025-11-17 10:14:00+00:00,95741.51191742
2025-11-17 10:15:00+00:00,95705.96769917
2025-11-17 10:16:00+00:00,95705.31347427
2025-11-17 10:17:00+00:00,95693.19369794
2025-11-17 10:18:00+00:00,95676.4684002
2025-11-17 10:19:00+00:00,95645.67916829
2025-11-17 10:20:00+00:00,95588.39369308
2025-11-17 10:21:00+00:00,95549.73228042
2025-11-17 10:22:00+00:00,95585.59405416
2025-11-17 10:23:00+00:00,95588.12426362
2025-11-17 10:24:00+00:00,95629.98503001
2025-11-17 10:25:00+00:00,95693.32999999
2025-11-17 10:26:00+00:00,95724.605
2025-11-17 10:27:00+00:00,95686.09618347
2025-11-17 10:28:00+00:00,95618.1812358
2025-11-17 10:29:00+00:00,95554.09
2025-11-17 10:30:00+00:00,95513.19103409
2025-11-17 10:31:00+00:00,95500.0391845
2025-11-17 10:32:00+00:00,95512.70182958
2025-11-17 10:33:00+00:00,95579.77529327
2025-11-17 10:34:00+00:00,95642.60780505
2025-11-17 10:35:00+00:00,95697.45983691
2025-11-17 10:36:00+00:00,95742.98467784
2025-11-17 10:37:00+00:00,95767.20044224
2025-11-17 10:38:00+00:00,95699.97730465
2025-11-17 10:39:00+00:00,95679.8
2025-11-17 10:40:00+00:00,95642.0
2025-11-17 10:41:00+00:00,95618.70640329
2025-11-17 10:42:00+00:00,95587.5
2025-11-17 10:43:00+00:00,95657.82016433
2025-11-17 10:44:00+00:00,95659.19503007
2025-11-17 10:45:00+00:00,95715.19956187
2025-11-17 10:46:00+00:00,95749.17749345
2025-11-17 10:47:00+00:00,95732.42540987
2025-11-17 10:48:00+00:00,95687.21348177
2025-11-17 10:49:00+00:00,95696.12831669
2025-11-17 10:50:00+00:00,95650.19296447
2025-11-17 10:51:00+00:00,95655.35759091
2025-11-17 10:52:00+00:00,95661.05499341
2025-11-17 10:53:00+00:00,95670.34641691
2025-11-17 10:54:00+00:00,95598.70352766
2025-11-17 10:55:00+00:00,95580.36
2025-11-17 10:56:00+00:00,95568.98
2025-11-17 10:57:00+00:00,95570.37328564
2025-11-17 10:58:00+00:00,95565.9899543
2025-11-17 10:59:00+00:00,95570.65
2025-11-17 11:00:00+00:00,95581.06512758
2025-11-17 11:01:00+00:00,95546.83366178
2025-11-17 11:02:00+00:00,95514.94751505
2025-11-17 11:03:00+00:00,95498.15549786
2025-11-17 11:04:00+00:00,95528.5
2025-11-17 11:05:00+00:00,95508.522455
2025-11-17 11:06:00+00:00,95489.43766023
2025-11-17 11:07:00+00:00,95553.56900582
2025-11-17 11:08:00+00:00,95586.62371602
2025-11-17 11:09:00+00:00,95661.48368863
2025-11-17 11:10:00+00:00,95640.5
2025-11-17 11:11:00+00:00,95669.02746083
2025-11-17 11:12:00+00:00,95656.48135991
2025-11-17 11:13:00+00:00,95624.78598277
2025-11-17 11:14:00+00:00,95649.86797248
2025-11-17 11:15:00+00:00,95686.34
2025-11-17 11:16:00+00:00,95719.04556643
2025-11-17 11:17:00+00:00,95671.03379675
2025-11-17 11:18:00+00:00,95677.58497046
2025-11-17 11:19:00+00:00,95687.03765337
2025-11-17 11:20:00+00:00,95667.29923853
2025-11-17 11:21:00+00:00,95618.06997714
2025-11-17 11:22:00+00:00,95621.00593948
2025-11-17 11:23:00+00:00,95616.21
2025-11-17 11:24:00+00:00,95626.65002736
2025-11-17 11:25:00+00:00,95637.99751503
2025-11-17 11:26:00+00:00,95621.865
2025-11-17 11:27:00+00:00,95646.28693801
2025-11-17 11:28:00+00:00,95629.0
